Gene	3487863B11	3487863B7	5002497A10_merged	5002497A10	5002497A8	5016492A2	5016492A7	5020323_merged	5020323	5033367A3_merged	5033367A3	5033367A9	5046835B3	5046835B4	5081237A2	5081237A8	5092612	5116685_merged	5116685	5128646	FFPE_BRA_5002497A10-2_S3	FFPE_BRA_5020323-1_S4	FFPE_BRA_5033367A3-2_S1	FFPE_BRA_5116685-1_S6
LTR19_9q22.2	0	0	0	0	0	9	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LTR19_Xp22.33	0	0	0	0	2	0	0	1	1	0	0	6	0	0	0	0	9	0	0	0	0	0	0	0
LTR19_Xq27.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LTR19_Xq27.2d	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
LTR19_Yp11.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR19_Yq11.222a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR19_Yq11.223a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR19_Yq11.223d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR23_16q22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
LTR23_1p22.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
LTR23_1q21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR23_2q14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR23_3q26.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR23_4p16.3b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR23_4q12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR23_9q22.33a	0	0	0	0	0	3	0	1	0	2	2	0	0	0	0	0	40	0	0	3	0	1	0	0
LTR23_9q22.33b	0	0	0	0	1	8	0	1	0	0	0	0	0	0	4	0	34	0	0	0	0	1	0	0
LTR23_Xq25b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
LTR25_10p15.1a	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
LTR25_10p15.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_14q24.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	6	0	0	0	0	0
LTR25_15q11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_15q21.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	6	0	0	0	0
LTR25_19p12c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_19p12g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_19p13.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_19q13.43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_1q22	0	0	7	4	2	2	5	2	2	6	6	0	0	0	0	0	31	0	0	1	3	0	0	0
LTR25_2p13.3	0	5	0	0	0	4	3	9	2	6	6	0	13	0	2	0	43	1	0	4	0	7	0	1
LTR25_2q31.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
LTR25_2q32.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_3p22.1	0	0	0	0	0	6	7	0	0	16	13	1	0	0	5	0	11	0	0	0	0	0	3	0
LTR25_3q24a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_3q26.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_3q26.33a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_4q34.1a	0	4	0	0	6	25	0	0	0	0	0	2	0	29	8	0	46	0	0	4	0	0	0	0
LTR25_5q15b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_5q15c	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_5q34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_5q35.3	0	0	0	0	0	0	0	0	0	17	17	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_6q21	0	0	0	0	0	3	0	3	3	0	0	0	28	38	0	0	2	0	0	0	0	0	0	0
LTR25_7p13	0	0	0	0	0	8	0	0	0	0	0	10	0	0	0	0	3	0	0	2	0	0	0	0
LTR25_7q11.21	0	0	1	1	5	66	5	13	5	33	23	5	0	0	10	0	24	0	0	8	0	8	10	0
LTR25_7q36.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
LTR25_8q21.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_9p12	0	0	4	0	2	4	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_9q22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
LTR25_Xq21.1e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Xq21.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Xq22.2a	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
LTR25_Xq23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Xq25b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0
LTR25_Xq27.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yp11.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yp11.2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.221a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.221b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.222d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.222g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.222k	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.223a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.223h	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.223k	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.23g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR25_Yq11.23j	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR46_11q21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
LTR46_1p36.13	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	1
LTR46_4q32.2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
LTR46_8q24.3	0	1	5	5	4	7	8	0	0	29	27	15	7	24	0	0	74	1	1	6	0	0	2	0
LTR46_Xq11.1	0	4	36	31	3	71	18	12	4	39	38	14	7	0	3	0	65	22	7	31	5	8	1	15
LTR46_Xq13.3	0	0	0	0	0	4	0	0	0	0	0	23	4	0	0	0	6	0	0	0	0	0	0	0
LTR57_12q23.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR57_14q13.2b	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
LTR57_14q32.33b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR57_18q21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR57_22q11.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR57_22q12.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR57_2q32.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR57_2q37.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR57_3q26.33	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
LTR57_5p12b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0
LTR57_5q31.1	0	0	2	0	0	7	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	0	0	0
LTR57_8p11.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LTR57_8p22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_10q11.22c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_10q11.22d	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_11q12.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_11q13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
MER101_12q13.3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
MER101_12q21.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_13q12.3	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MER101_13q14.11	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	9	0	0	1	0	0	0	0
MER101_13q31.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
MER101_13q31.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
MER101_14q12b	0	0	0	0	4	14	3	2	1	12	12	0	0	0	0	0	3	0	0	0	0	1	0	0
MER101_15q11.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_15q11.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_15q11.2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_15q21.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_15q25.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_16p11.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_16p11.2b	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	2	5	0	0	0	7	0	9
MER101_16p11.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_16p11.2d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_16p12.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_16p12.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_16p12.2c	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	170	0	0	0	0	0	0	0
MER101_16p13.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_16q22.1a	0	0	0	0	0	0	0	2	0	0	0	17	0	0	0	0	3	0	0	0	0	2	0	0
MER101_16q22.1b	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MER101_17p13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_18p11.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_18q21.33a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_18q23c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_18q23d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_19q13.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_19q13.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_19q13.2c	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	8	0
MER101_19q13.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MER101_1p22.2a	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	2	0	0	0	0	0	3	0
MER101_1p31.1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_1p34.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_1p34.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1
MER101_1q42.13c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_20q13.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_20q13.13	0	0	0	0	2	5	4	1	1	0	0	24	0	0	0	0	25	4	4	0	0	0	0	0
MER101_21q21.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_21q21.3c	0	0	0	0	0	11	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
MER101_22q12.3	0	0	0	0	0	0	4	0	0	0	0	11	13	26	0	0	22	1	1	3	0	0	0	0
MER101_2q36.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MER101_2q37.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_2q37.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_3q11.2b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_3q13.11a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_3q13.33b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_3q22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_3q26.31	0	0	0	0	0	7	1	1	1	0	0	0	2	0	0	0	10	0	0	3	0	0	0	0
MER101_3q27.2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_4q23	0	0	6	6	0	8	2	2	2	32	32	0	0	0	0	0	39	0	0	3	0	0	0	0
MER101_4q34.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MER101_5p13.2a	0	0	0	0	0	0	0	0	0	10	10	0	0	0	0	0	4	0	0	0	0	0	0	0
MER101_5p15.31a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_5q35.2e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0
MER101_5q35.3	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	0	1	0
MER101_6p12.1	0	0	2	0	15	26	6	4	1	28	27	5	5	2	26	5	49	0	0	24	2	3	1	0
MER101_6p21.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_6p25.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
MER101_6p25.2c	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_6q14.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_6q14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_6q25.3b	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_6q27a	10	0	0	0	0	0	0	0	0	1	0	18	0	0	0	0	0	0	0	0	0	0	1	0
MER101_7p14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_7q11.23	0	0	0	0	3	0	3	7	0	17	12	1	0	0	0	0	14	0	0	6	0	7	5	0
MER101_7q34	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_7q36.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_8p21.3	0	2	2	2	0	3	5	2	2	13	9	0	0	43	0	0	7	0	0	7	0	0	4	0
MER101_8p23.3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_8q21.11a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_8q21.11b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_8q24.3a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_8q24.3c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER101_9q34.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_10q11.22	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_10q25.3a	0	0	0	0	2	3	0	4	0	0	0	38	0	0	0	0	27	0	0	1	0	4	0	0
MER34B_10q25.3b	0	0	0	0	0	13	0	2	0	11	11	0	9	0	0	0	15	0	0	6	0	2	0	0
MER34B_11p15.1a	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_12p11.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_13q32.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_14q21.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_14q32.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_15q11.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MER34B_19p13.11	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
MER34B_19q13.2	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	4	0	0	2	0	0	0	0
MER34B_1p13.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0
MER34B_1p21.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_1p35.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_1q23.3a	0	0	0	0	0	0	0	0	0	19	5	0	0	0	0	0	2	0	0	0	0	0	0	0
MER34B_1q23.3b	0	0	0	0	1	27	2	13	2	2	2	12	8	64	0	0	128	0	0	8	0	11	14	0
MER34B_1q24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	3	0	0	0	0	0
MER34B_22q13.31	0	0	8	2	4	41	13	11	2	17	17	41	16	165	30	3	217	6	3	13	6	9	0	3
MER34B_2q35	0	0	4	4	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_2q37.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_3p14.1	0	0	8	8	0	0	1	0	0	16	16	0	0	0	0	0	3	0	0	4	0	0	0	0
MER34B_3q11.2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_3q24	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_3q26.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MER34B_5q35.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_5q35.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_6q14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_7q11.23a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0
MER34B_7q11.23b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
MER34B_7q11.23e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_7q36.3c	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_8p11.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_9p21.3b	0	0	3	0	0	1	3	0	0	7	7	0	0	0	0	0	4	1	1	15	3	0	0	0
MER34B_Xp22.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	4
MER34B_Xq21.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER34B_Xq28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_10q11.22a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_10q11.22c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_10q24.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_10q24.32	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
MER4_10q25.3a	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0
MER4_11p14.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_11p15.4a	0	0	12	4	0	44	3	4	3	53	49	11	13	59	3	0	72	2	0	14	8	1	4	2
MER4_11q12.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_11q12.1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
MER4_11q12.2	0	4	0	0	0	5	2	0	0	12	12	0	0	29	0	0	44	2	0	16	0	0	0	2
MER4_11q14.1	0	0	0	0	0	6	0	0	0	11	7	13	2	34	0	0	5	0	0	3	0	0	4	0
MER4_12p12.2a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
MER4_12p13.31a	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_12q12e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_12q13.3a	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_12q15a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_12q21.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_12q22b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_12q24.13b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_12q24.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_13q12.12a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_13q12.12b	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
MER4_13q12.12d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_13q14.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_13q31.1b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_13q32.3a	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_13q32.3b	0	0	0	0	0	7	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
MER4_14q11.2f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_14q11.2g	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
MER4_14q12b	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
MER4_14q24.1a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_14q24.1c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
MER4_14q24.1d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MER4_14q32.12b	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
MER4_14q32.2	0	0	21	18	29	149	5	6	6	6	0	43	7	22	11	0	142	0	0	35	3	0	6	0
